UserID,AltMode,Base,FolderPath,HasLabel,LabelID,Name,OBJECTID,SymbolID,X,Y
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.10869, 36.19210)","92.0","0.0",4028885.920100,3909740.176926
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (44.01346, 20.83210)","93.0","0.0",2319018.652835,5467525.695224
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (44.02410, 20.83940)","94.0","0.0",2319831.285118,5469172.626410
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (43.36436, 21.86050)","95.0","0.0",2433499.394528,5367596.930406
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.84898, 51.59079)","96.0","0.0",5743060.695062,4008541.040986
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (35.67635, 51.22383)","97.0","0.0",5702210.338123,4256178.119797
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.70138, 51.86496)","98.0","0.0",5773581.159852,3988774.255958
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.71343, 51.86308)","99.0","0.0",5773371.990529,3990387.010899
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (31.71110, -2.21626)","100.0","0.0",-246712.823346,3725447.469915
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (31.63961, -2.35824)","101.0","0.0",-262517.519371,3716095.992432
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (27.75852, -8.30613)","102.0","0.0",-924634.162063,3218562.658667
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (27.83390, -8.21618)","103.0","0.0",-914621.085185,3228048.347840
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (27.65606, -8.30111)","104.0","0.0",-924075.560858,3205679.746678
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (27.56853, -8.28193)","105.0","0.0",-921940.675663,3194683.777261
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (22.48973, -79.91992)","106.0","0.0",-8896645.021278,2570426.008400
"0","-1","0.0","Document/Arrow/Arrow 2/Inactive","-1","0.0","SAM Site - (31.76318, 34.91198)","107.0","0.0",3886384.170143,3732264.701985
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (44.38745, 142.44505)","108.0","0.0",15856910.432022,5525598.053471
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.08493, 36.12936)","109.0","0.0",4021901.401289,3774464.048386
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (33.53159, 130.46847)","110.0","0.0",14523683.644977,3966077.690065
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (33.68038, 130.67786)","111.0","0.0",14546992.833155,3985965.321445
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.64825, 140.14797)","112.0","0.0",15601200.990069,4252328.845148
